unique_id,level_of_study,gp,number_of_F,number_of_E,number_of_D,number_of_C,number_of_B,number_of_A,average_grade,grade_variation,delta_gp,cumulative_std_gp,previous_gp,next_gp
286883,100.0,2.4285714285714284,0.0,0.0,2.0,1.0,0.0,0.0,2.3333333333333335,0.5773502691896258,0.0,0.0,0.0,3.2222222222222223
286883,200.0,3.2222222222222223,0.0,1.0,0.0,1.0,1.0,2.0,3.6,1.6733200530681511,0.7936507936507939,0.5611958580845618,2.4285714285714284,4.0
286883,300.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.7777777777777777,0.7857276467251567,3.2222222222222223,3.909090909090909
286883,400.0,3.909090909090909,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.1547005383792515,-0.09090909090909083,0.7289375028639186,4.0,4.666666666666666
286883,500.0,4.666666666666666,0.0,0.0,0.0,0.0,1.0,2.0,4.666666666666667,0.5773502691896258,0.7575757575757569,0.8511772470455183,3.909090909090909,4.666666666666666
287033,100.0,4.2,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.4142135623730951,0.0,0.0,0.0,3.142857142857143
287033,200.0,3.142857142857143,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.816496580927726,-1.0571428571428574,0.7475128829686363,4.2,3.1111111111111107
287033,300.0,3.1111111111111107,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.4142135623730951,-0.03174603174603208,0.6197093193970682,3.142857142857143,2.25
287033,400.0,2.25,0.0,1.0,0.0,2.0,0.0,0.0,2.3333333333333335,1.1547005383792515,-0.8611111111111107,0.7981981827067082,3.1111111111111107,2.0
287033,500.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.4142135623730951,-0.25,0.8685802903799297,2.25,2.0
287185,100.0,3.6,0.0,0.0,0.0,1.0,1.0,0.0,3.5,0.7071067811865476,0.0,0.0,0.0,1.5
287185,200.0,1.5,2.0,0.0,1.0,2.0,0.0,0.0,1.6,1.51657508881031,-2.1,1.4849242404917498,3.6,2.6666666666666665
287185,300.0,2.6666666666666665,0.0,2.0,0.0,2.0,0.0,1.0,2.6,1.6733200530681511,1.1666666666666665,1.0521582756586751,1.5,0.5
287185,400.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.7071067811865476,-2.1666666666666665,1.3523641850067194,2.6666666666666665,1.2727272727272727
287185,500.0,1.2727272727272727,1.0,1.0,2.0,0.0,0.0,0.0,1.25,0.9574271077563382,0.7727272727272727,1.223819683987979,0.5,1.2727272727272727
287371,100.0,3.25,0.0,1.0,0.0,1.0,2.0,1.0,3.4,1.51657508881031,0.0,0.0,0.0,4.75
287371,200.0,4.75,0.0,0.0,0.0,0.0,1.0,4.0,4.8,0.44721359549995787,1.5,1.0606601717798212,3.25,2.8
287371,300.0,2.8,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.4142135623730951,-1.9500000000000002,1.021028892833107,4.75,3.0
287371,400.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.20000000000000018,0.8860022573334676,2.8,0.16666666666666666
287371,500.0,0.16666666666666666,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,-2.8333333333333335,1.6567454709627416,3.0,0.16666666666666666
287543,100.0,2.3,0.0,1.0,2.0,0.0,0.0,1.0,2.5,1.7320508075688772,0.0,0.0,0.0,1.8000000000000003
287543,200.0,1.8000000000000003,1.0,2.0,1.0,2.0,0.0,0.0,1.6666666666666667,1.2110601416389968,-0.49999999999999956,0.3535533905932733,2.3,0.7777777777777777
287543,300.0,0.7777777777777777,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.8944271909999159,-1.0222222222222226,0.7758971973820691,1.8000000000000003,2.2727272727272725
287543,400.0,2.2727272727272725,0.0,1.0,1.0,3.0,0.0,0.0,2.4,0.8944271909999159,1.4949494949494948,0.7112891836842749,0.7777777777777777,2.5
287543,500.0,2.5,0.0,0.0,1.0,1.0,0.0,0.0,2.5,0.7071067811865476,0.22727272727272751,0.6935016189308046,2.2727272727272725,2.5
287719,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.8000000000000003
287719,200.0,1.8000000000000003,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,-0.19999999999999973,0.1414213562373093,2.0,1.8571428571428572
287719,300.0,1.8571428571428572,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.05714285714285694,0.10301575072754245,1.8000000000000003,3.0
287719,400.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.1428571428571428,0.5634562921800401,1.8571428571428572,3.0
287877,100.0,1.5,0.0,2.0,0.0,1.0,0.0,0.0,1.6666666666666667,1.1547005383792517,0.0,0.0,0.0,4.0
287877,200.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.5,1.7677669529663689,1.5,2.5
287877,400.0,2.5,0.0,0.0,1.0,1.0,0.0,0.0,2.5,0.7071067811865476,-1.5,1.2583057392117916,4.0,4.0
287877,500.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.5,1.224744871391589,2.5,4.0
288029,100.0,3.1,0.0,1.0,0.0,1.0,1.0,1.0,3.25,1.707825127659933,0.0,0.0,0.0,3.2222222222222223
288029,200.0,3.2222222222222223,0.0,0.0,1.0,2.0,1.0,1.0,3.4,1.140175425099138,0.12222222222222223,0.08642416214502233,3.1,3.0
288029,300.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,-0.22222222222222232,0.11129614223197579,3.2222222222222223,2.0
288029,400.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.3333333333333335,1.1547005383792517,-1.0,0.5611111111111112,3.0,4.444444444444445
288029,500.0,4.444444444444445,0.0,0.0,0.0,0.0,2.0,1.0,4.333333333333333,0.5773502691896257,2.4444444444444446,0.8700929423889507,2.0,4.444444444444445
288331,100.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.6457513110645907,0.0,0.0,0.0,3.333333333333333
288331,200.0,3.333333333333333,0.0,1.0,1.0,2.0,4.0,1.0,3.3333333333333335,1.2247448713915892,0.33333333333333304,0.23570226039551562,3.0,2.2
288331,300.0,2.2,0.0,1.0,1.0,0.0,0.0,1.0,2.6666666666666665,2.0816659994661326,-1.1333333333333329,0.5824596632036069,3.333333333333333,3.0
288331,400.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.7999999999999998,0.48189440982669857,2.2,2.7857142857142856
288331,500.0,2.7857142857142856,0.0,1.0,1.0,2.0,1.0,0.0,2.6,1.1401754250991378,-0.2142857142857144,0.4196100122235843,3.0,2.7857142857142856
288657,100.0,2.1999999999999997,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.4142135623730951,0.0,0.0,0.0,3.0
288657,200.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.8000000000000003,0.5656854249492383,2.1999999999999997,2.5
288657,300.0,2.5,0.0,0.0,1.0,1.0,0.0,0.0,2.5,0.7071067811865476,-0.5,0.4041451884327382,3.0,4.0
288657,400.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.5,0.7889866919029752,2.5,2.4166666666666665
288657,500.0,2.4166666666666665,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.160246899469287,-1.5833333333333335,0.7201080165888697,4.0,2.4166666666666665
288821,100.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0976176963403033,0.0,0.0,0.0,1.8
288821,200.0,1.8,0.0,2.0,0.0,0.0,0.0,1.0,2.3333333333333335,2.3094010767585034,-0.19999999999999996,0.1414213562373094,2.0,3.8
288821,300.0,3.8,0.0,1.0,0.0,1.0,0.0,2.0,3.5,1.9148542155126762,1.9999999999999998,1.1015141094572203,1.8,4.0
288821,400.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.20000000000000018,1.1604596790352808,3.8,3.4375
288821,500.0,3.4375,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.224744871391589,-0.5625,1.0333350134394945,4.0,3.4375
288979,100.0,1.3076923076923077,2.0,2.0,0.0,0.0,1.0,0.0,1.2,1.6431676725154982,0.0,0.0,0.0,2.0
288979,200.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.4142135623730951,0.6923076923076923,0.4895354638983791,1.3076923076923077,2.0
288979,300.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,2.2,1.3038404810405297,0.0,0.3997040325158948,2.0,1.5
288979,400.0,1.5,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.7320508075688772,-0.5,0.35302999520549655,2.0,3.2
288979,500.0,3.2,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.5811388300841898,1.7000000000000002,0.7364234696336198,1.5,3.2
289139,100.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.625
289139,200.0,2.625,0.0,1.0,2.0,1.0,1.0,0.0,2.4,1.140175425099138,0.625,0.4419417382415922,2.0,2.2222222222222223
289139,300.0,2.2222222222222223,0.0,0.0,3.0,1.0,0.0,0.0,2.25,0.49999999999999994,-0.4027777777777777,0.3168168909430671,2.625,0.42857142857142855
289139,400.0,0.42857142857142855,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.7320508075688772,-1.7936507936507937,0.9623368713871677,2.2222222222222223,2.111111111111111
289139,500.0,2.111111111111111,0.0,3.0,1.0,0.0,1.0,0.0,1.8,1.3038404810405297,1.6825396825396826,0.8435881690684084,0.42857142857142855,2.111111111111111
289301,100.0,3.2,1.0,0.0,0.0,0.0,2.0,0.0,2.6666666666666665,2.3094010767585034,0.0,0.0,0.0,2.2222222222222223
289301,200.0,2.2222222222222223,1.0,0.0,2.0,2.0,0.0,1.0,2.5,1.6431676725154984,-0.9777777777777779,0.6913932971601798,3.2,2.8571428571428568
289301,300.0,2.8571428571428568,1.0,0.0,0.0,3.0,2.0,0.0,2.8333333333333335,1.4719601443879744,0.6349206349206344,0.4961056029671228,2.2222222222222223,1.8888888888888888
289301,400.0,1.8888888888888888,0.0,3.0,0.0,2.0,0.0,0.0,1.8,1.0954451150103324,-0.9682539682539679,0.5947242932374852,2.8571428571428568,2.9375
289301,500.0,2.9375,0.0,1.0,0.0,2.0,2.0,0.0,3.0,1.224744871391589,1.0486111111111112,0.544561057262566,1.8888888888888888,2.9375
289467,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.933333333333333
289467,200.0,2.933333333333333,0.0,2.0,0.0,2.0,4.0,0.0,3.0,1.3093073414159542,2.933333333333333,2.074179891480539,0.0,1.4545454545454546
289467,300.0,1.4545454545454546,1.0,2.0,2.0,1.0,0.0,0.0,1.5,1.0488088481701516,-1.4787878787878785,1.4666833624561029,2.933333333333333,2.5
289467,400.0,2.5,0.0,1.0,1.0,0.0,2.0,0.0,2.75,1.5,1.0454545454545454,1.305045130082436,1.4545454545454546,1.3636363636363638
289467,500.0,1.3636363636363638,0.0,2.0,1.0,1.0,0.0,0.0,1.75,0.9574271077563382,-1.1363636363636362,1.1415067451484757,2.5,1.3636363636363638
289621,100.0,3.2,0.0,0.0,1.0,0.0,0.0,1.0,3.5,2.1213203435596424,0.0,0.0,0.0,2.083333333333333
289621,200.0,2.083333333333333,0.0,2.0,1.0,1.0,1.0,0.0,2.2,1.3038404810405297,-1.1166666666666671,0.7896025723249784,3.2,1.7
289621,300.0,1.7,0.0,2.0,1.0,1.0,0.0,0.0,1.75,0.9574271077563382,-0.3833333333333331,0.7793040579997097,2.083333333333333,2.5
289621,400.0,2.5,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.4142135623730951,0.8,0.6420994211698581,1.7,2.714285714285714
289621,500.0,2.714285714285714,0.0,1.0,1.0,3.0,0.0,1.0,2.8333333333333335,1.3291601358251257,0.21428571428571397,0.57689744114216,2.5,2.714285714285714
289793,100.0,2.2857142857142856,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.4142135623730951,0.0,0.0,0.0,2.0
289793,200.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-0.2857142857142856,0.20203050891044205,2.2857142857142856,2.333333333333333
289793,300.0,2.333333333333333,0.0,0.0,2.0,1.0,0.0,0.0,2.3333333333333335,0.5773502691896257,0.33333333333333304,0.18028280462858,2.0,1.5
289793,400.0,1.5,0.0,2.0,0.0,1.0,0.0,0.0,1.6666666666666667,1.1547005383792517,-0.833333333333333,0.3826228257140046,2.333333333333333,3.444444444444444
289793,500.0,3.444444444444444,0.0,0.0,0.0,2.0,1.0,0.0,3.3333333333333335,0.5773502691896258,1.9444444444444442,0.7141887059346116,1.5,3.444444444444444
289947,100.0,4.727272727272727,0.0,0.0,0.0,0.0,1.0,3.0,4.75,0.4999999999999999,0.0,0.0,0.0,4.142857142857142
289947,200.0,4.142857142857142,0.0,0.0,1.0,0.0,0.0,3.0,4.25,1.5,-0.5844155844155843,0.41324422277135886,4.727272727272727,5.0
289947,300.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.8571428571428577,0.43791468311915266,4.142857142857142,4.5
289947,400.0,4.5,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.4142135623730951,-0.5,0.3628382940004902,5.0,4.666666666666666
289947,500.0,4.666666666666666,0.0,0.0,0.0,0.0,1.0,2.0,4.666666666666667,0.5773502691896257,0.16666666666666607,0.3159713540673323,4.5,4.666666666666666
290111,100.0,4.272727272727273,0.0,0.0,0.0,2.0,1.0,3.0,4.166666666666667,0.983192080250175,0.0,0.0,0.0,1.5
290111,200.0,1.5,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,-2.7727272727272734,1.9606142569263367,4.272727272727273,4.0
290111,400.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.5,1.528201377121423,1.5,3.0
290111,500.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,-1.0,1.2543999696056105,4.0,3.0
290261,100.0,3.2222222222222223,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.8257418583505538,0.0,0.0,0.0,2.9000000000000004
290261,200.0,2.9000000000000004,0.0,1.0,0.0,2.0,1.0,1.0,3.2,1.4832396974191326,-0.32222222222222197,0.2278455183823318,3.2222222222222223,1.090909090909091
290261,300.0,1.090909090909091,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.816496580927726,-1.8090909090909093,1.1488496232867746,2.9000000000000004,1.0
290261,400.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.09090909090909105,1.171739049778333,1.090909090909091,2.466666666666667
290261,500.0,2.466666666666667,0.0,4.0,0.0,4.0,1.0,0.0,2.2222222222222223,1.2018504251546631,1.4666666666666668,1.0314584529436774,1.0,2.466666666666667
290421,100.0,3.8,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.4142135623730951,0.0,0.0,0.0,3.0
290421,200.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,3.2,1.4832396974191326,-0.7999999999999998,0.5656854249492379,3.8,2.5555555555555554
290421,300.0,2.5555555555555554,0.0,1.0,0.0,3.0,0.0,1.0,3.0,1.4142135623730951,-0.44444444444444464,0.6306310119642299,3.0,2.333333333333333
290421,400.0,2.333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,2.5,0.7071067811865476,-0.22222222222222232,0.647502323748154,2.5555555555555554,2.142857142857143
290421,500.0,2.142857142857143,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,-0.19047619047619024,0.6602472490144822,2.333333333333333,2.142857142857143
290601,100.0,2.2222222222222223,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.8257418583505538,0.0,0.0,0.0,2.6666666666666665
290601,200.0,2.6666666666666665,0.0,0.0,2.0,0.0,1.0,0.0,2.6666666666666665,1.1547005383792517,0.4444444444444442,0.3142696805273541,2.2222222222222223,2.0
290601,300.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.4142135623730951,-0.6666666666666665,0.3394500514782103,2.6666666666666665,5.0
290601,400.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,1.37997137204158,2.0,3.4736842105263155
290601,500.0,3.4736842105263155,0.0,0.0,1.0,3.0,1.0,1.0,3.3333333333333335,1.0327955589886444,-1.5263157894736845,1.2159496559823189,5.0,3.4736842105263155
290753,100.0,1.6363636363636362,0.0,2.0,3.0,0.0,0.0,0.0,1.6,0.5477225575051661,0.0,0.0,0.0,3.1000000000000005
290753,200.0,3.1000000000000005,0.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0954451150103321,1.4636363636363643,1.034947197918493,1.6363636363636362,2.6666666666666665
290753,300.0,2.6666666666666665,0.0,1.0,0.0,3.0,0.0,0.0,2.5,1.0,-0.433333333333334,0.7518348130837502,3.1000000000000005,2.3333333333333335
290753,400.0,2.3333333333333335,0.0,2.0,1.0,3.0,1.0,0.0,2.4285714285714284,1.1338934190276817,-0.33333333333333304,0.6175346929775812,2.6666666666666665,2.0
290753,500.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-0.3333333333333335,0.5689453455686767,2.3333333333333335,2.0
290929,100.0,1.5,1.0,0.0,0.0,1.0,0.0,0.0,1.5,2.1213203435596424,0.0,0.0,0.0,3.0625
290929,200.0,3.0625,0.0,1.0,1.0,4.0,0.0,1.0,2.857142857142857,1.2149857925879117,1.5625,1.1048543456039805,1.5,2.769230769230769
290929,300.0,2.769230769230769,0.0,1.0,1.0,3.0,0.0,1.0,2.8333333333333335,1.3291601358251257,-0.29326923076923084,0.8304978263345131,3.0625,1.0
290929,400.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.7692307692307692,0.9904731025319419,2.769230769230769,3.083333333333333
290929,500.0,3.083333333333333,1.0,0.0,1.0,2.0,1.0,1.0,2.8333333333333335,1.7224014243685084,2.083333333333333,0.9674388940095082,1.0,3.083333333333333
291087,100.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.4166666666666665
291087,200.0,2.4166666666666665,1.0,1.0,1.0,1.0,0.0,2.0,2.6666666666666665,2.065591117977289,-0.5833333333333335,0.41247895569215265,3.0,1.6
291087,300.0,1.6,0.0,2.0,1.0,1.0,0.0,0.0,1.75,0.9574271077563382,-0.8166666666666664,0.7032332735565323,2.4166666666666665,1.5714285714285714
291087,400.0,1.5714285714285714,1.0,0.0,1.0,1.0,1.0,0.0,2.25,1.707825127659933,-0.028571428571428692,0.6906085669492986,1.6,3.0
291087,500.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.4285714285714286,0.7093791798901895,1.5714285714285714,3.0
291265,100.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.571428571428571
291265,200.0,2.571428571428571,1.0,0.0,0.0,1.0,2.0,0.0,2.75,1.8929694486000912,-0.4285714285714288,0.3030457633656634,3.0,5.0
291265,300.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.428571428571429,1.296253103696781,2.571428571428571,3.5
291265,400.0,3.5,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.4142135623730951,-1.5,1.0584531776378683,5.0,5.0
291265,500.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.5,1.1311904511330946,3.5,5.0
291429,100.0,2.6666666666666665,0.0,0.0,2.0,0.0,1.0,0.0,2.6666666666666665,1.1547005383792515,0.0,0.0,0.0,3.0
291429,200.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.7320508075688772,0.3333333333333335,0.2357022603955161,2.6666666666666665,3.0
291429,300.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.19245008972987546,3.0,2.7
291429,400.0,2.7,0.0,0.0,1.0,3.0,0.0,0.0,2.75,0.49999999999999994,-0.2999999999999998,0.18333333333333346,3.0,2.5
291429,500.0,2.5,0.0,1.0,0.0,2.0,0.0,0.0,2.3333333333333335,1.1547005383792515,-0.20000000000000018,0.2203532517471789,2.7,2.5
291599,100.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.5555555555555554
291599,200.0,2.5555555555555554,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.5811388300841898,-1.4444444444444446,1.021376461713902,4.0,5.0
291599,300.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,2.4444444444444446,1.2289377794842267,2.5555555555555554,5.0
291599,400.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.1560362248158231,5.0,4.473684210526315
291599,500.0,4.473684210526315,0.0,0.0,0.0,0.0,2.0,3.0,4.6,0.5477225575051661,-0.526315789473685,1.0122906678878734,5.0,4.473684210526315
291747,100.0,4.7142857142857135,0.0,0.0,0.0,0.0,1.0,2.0,4.666666666666667,0.5773502691896257,0.0,0.0,0.0,4.666666666666666
291747,200.0,4.666666666666666,0.0,0.0,0.0,0.0,1.0,3.0,4.75,0.4999999999999999,-0.04761904761904745,0.03367175148507357,4.7142857142857135,5.0
291747,300.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.3333333333333339,0.18028280462858037,4.666666666666666,4.666666666666666
291747,400.0,4.666666666666666,0.0,0.0,0.0,0.0,1.0,2.0,4.666666666666667,0.5773502691896258,-0.3333333333333339,0.16030960219622375,5.0,5.0
291747,500.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.3333333333333339,0.17496355305594155,4.666666666666666,5.0
291897,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.8571428571428568
291897,200.0,2.8571428571428568,0.0,1.0,0.0,0.0,2.0,1.0,3.5,1.7320508075688772,-1.1428571428571432,0.8081220356417689,4.0,4.666666666666666
291897,300.0,4.666666666666666,0.0,0.0,0.0,0.0,1.0,2.0,4.666666666666667,0.5773502691896257,1.8095238095238093,0.9151450987555284,2.8571428571428568,4.1
291897,400.0,4.1,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.816496580927726,-0.5666666666666664,0.7583286611203903,4.666666666666666,3.545454545454546
291897,500.0,3.545454545454546,0.0,1.0,0.0,0.0,1.0,1.0,3.3333333333333335,2.0816659994661326,-0.5545454545454538,0.6762311044215636,4.1,3.545454545454546
292045,100.0,0.46153846153846156,3.0,1.0,1.0,0.0,0.0,0.0,0.6,0.8944271909999159,0.0,0.0,0.0,1.25
292045,200.0,1.25,2.0,0.0,1.0,0.0,1.0,0.0,1.5,1.9148542155126762,0.7884615384615384,0.5575265005509317,0.46153846153846156,2.0
292045,300.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.1547005383792515,0.75,0.769310893262988,1.25,2.8
292045,400.0,2.8,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.4142135623730951,0.7999999999999998,1.0025774230212217,2.0,2.8
292229,100.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.9166666666666665
292229,200.0,1.9166666666666665,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.2649110640673518,-1.0833333333333335,0.7660323462854264,3.0,2.2
292229,300.0,2.2,1.0,0.0,0.0,3.0,1.0,0.0,2.6,1.51657508881031,0.28333333333333366,0.5618257275598441,1.9166666666666665,1.0
292229,400.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2000000000000002,0.8253366316573835,2.2,1.0
292229,500.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8501307089043556,1.0,1.0
292391,100.0,0.8571428571428571,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.224744871391589,0.0,0.0,0.0,2.5
292391,200.0,2.5,1.0,0.0,0.0,1.0,2.0,0.0,2.75,1.8929694486000914,1.6428571428571428,1.1616754262350424,0.8571428571428571,3.307692307692308
292391,300.0,3.307692307692308,1.0,0.0,0.0,1.0,2.0,1.0,3.2,1.9235384061671346,0.8076923076923079,1.2487686645472196,2.5,3.0
292391,400.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,-0.30769230769230793,1.0913695660437077,3.307692307692308,2.0
292391,500.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.4142135623730951,-1.0,0.963307634580314,3.0,2.0
292553,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.714285714285714
292553,200.0,3.714285714285714,0.0,0.0,0.0,2.0,1.0,1.0,3.75,0.9574271077563382,-0.28571428571428603,0.20203050891044222,4.0,3.5
292553,300.0,3.5,0.0,0.0,0.0,1.0,1.0,0.0,3.5,0.7071067811865476,-0.21428571428571397,0.25084889887744594,3.714285714285714,3.333333333333333
292553,400.0,3.333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,3.3333333333333335,1.5275252316519468,-0.16666666666666696,0.287937776724948,3.5,3.5
292553,500.0,3.5,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.4142135623730951,0.16666666666666696,0.25676780408653144,3.333333333333333,3.5
292717,100.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.5
292717,200.0,2.5,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.8257418583505538,-0.5,0.3535533905932738,3.0,4.6
292717,300.0,4.6,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.4142135623730951,2.0999999999999996,1.0969655114602888,2.5,4.375
292717,400.0,4.375,0.0,0.0,0.0,0.0,2.0,1.0,4.333333333333333,0.5773502691896258,-0.22499999999999964,1.0278162530335855,4.6,5.0
292717,500.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.625,1.0834551213594403,4.375,5.0
292869,100.0,4.333333333333333,0.0,0.0,0.0,0.0,2.0,1.0,4.333333333333333,0.5773502691896257,0.0,0.0,0.0,3.75
292869,200.0,3.75,0.0,0.0,0.0,1.0,2.0,0.0,3.6666666666666665,0.5773502691896258,-0.583333333333333,0.4124789556921522,4.333333333333333,4.555555555555555
292869,300.0,4.555555555555555,0.0,0.0,0.0,0.0,1.0,2.0,4.666666666666667,0.5773502691896258,0.8055555555555554,0.4160489247900178,3.75,3.0
292869,400.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.8284271247461903,-1.5555555555555554,0.6951385420134554,4.555555555555555,4.0
292869,500.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.6033599339337532,3.0,4.0
293017,100.0,3.454545454545454,0.0,0.0,0.0,3.0,2.0,0.0,3.4,0.5477225575051661,0.0,0.0,0.0,3.0
293017,200.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.8284271247461903,-0.45454545454545414,0.32141217326661226,3.454545454545454,4.142857142857142
293017,300.0,4.142857142857142,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.1428571428571423,0.5753994264123561,3.0,4.0
293017,400.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,-0.14285714285714235,0.5247567550713649,4.142857142857142,5.0
293017,500.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.7558954773490008,4.0,5.0
293177,100.0,2.5,0.0,0.0,2.0,2.0,0.0,0.0,2.5,0.5773502691896257,0.0,0.0,0.0,1.6
